genetic_evidence,expression_specificity,druggability,novelty,competition,literature_trend,composite_score,tier,gene_id,gene_name,track,is_essential,essential_score,is_novel_target,has_existing_drug,pathway,organism,has_structure,uniprot_id,connections
0.0138387123365271,0.3,0.2,0.7,0.7,0.5,0.3285,Tier 3 - Exploratory,HS_TFDP2,TFDP2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0140389014244813,0.3,0.2,0.7,0.7,0.5,0.3285,Tier 3 - Exploratory,HS_KRT20,KRT20,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0140440344780186,0.3,0.2,0.7,0.7,0.5,0.3285,Tier 3 - Exploratory,HS_IL12A,IL12A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0136539224091848,0.3,0.2,0.7,0.7,0.5,0.3284,Tier 3 - Exploratory,HS_IL27,IL27,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0135007395208887,0.3,0.2,0.7,0.7,0.5,0.3284,Tier 3 - Exploratory,HS_ATP8B1,ATP8B1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0137592526677699,0.3,0.2,0.7,0.7,0.5,0.3284,Tier 3 - Exploratory,HS_SPP1,SPP1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0133048747686492,0.3,0.2,0.7,0.7,0.5,0.3283,Tier 3 - Exploratory,HS_TRPM3,TRPM3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0133048747686492,0.3,0.2,0.7,0.7,0.5,0.3283,Tier 3 - Exploratory,HS_PTF1A,PTF1A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0133048747686492,0.3,0.2,0.7,0.7,0.5,0.3283,Tier 3 - Exploratory,HS_SLC17A8,SLC17A8,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0133048747686492,0.3,0.2,0.7,0.7,0.5,0.3283,Tier 3 - Exploratory,HS_RPL13A,RPL13A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0129636293694903,0.3,0.2,0.7,0.7,0.5,0.3282,Tier 3 - Exploratory,HS_OGDHL,OGDHL,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0129147626998154,0.3,0.2,0.7,0.7,0.5,0.3282,Tier 3 - Exploratory,HS_ESR1,ESR1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0127505049866222,0.3,0.2,0.7,0.7,0.5,0.3282,Tier 3 - Exploratory,HS_C3AR1,C3AR1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0126909489948463,0.3,0.2,0.7,0.7,0.5,0.3282,Tier 3 - Exploratory,HS_VIP,VIP,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.012729972772473,0.3,0.2,0.7,0.7,0.5,0.3282,Tier 3 - Exploratory,HS_CCL4,CCL4,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0129147626998154,0.3,0.2,0.7,0.7,0.5,0.3282,Tier 3 - Exploratory,HS_HTR7,HTR7,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0129841615836395,0.3,0.2,0.7,0.7,0.5,0.3282,Tier 3 - Exploratory,HS_CRLF2,CRLF2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0126935150871392,0.3,0.2,0.7,0.7,0.5,0.3282,Tier 3 - Exploratory,HS_IL33,IL33,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0125657150592798,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_CYP3A5,CYP3A5,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0124425217743849,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_DEFB103B,DEFB103B,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0123809251319375,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_LHB,LHB,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0124425217743849,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_DEFB103A,DEFB103A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0123809251319375,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_AKT1,AKT1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0122875035575588,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_PTPRC,PTPRC,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0122577318470426,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_FAP,FAP,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0125246506309815,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_SHARPIN,SHARPIN,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0124875049685755,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_IL1B,IL1B,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0125657150592798,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_FMR1,FMR1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0125657150592798,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_PRMT3,PRMT3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0125786503541938,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_FGF19,FGF19,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0125349167380561,0.3,0.2,0.7,0.7,0.5,0.3281,Tier 3 - Exploratory,HS_THBS1,THBS1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0121961352045951,0.3,0.2,0.7,0.7,0.5,0.328,Tier 3 - Exploratory,HS_MAPK3,MAPK3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0118265553499104,0.3,0.2,0.7,0.7,0.5,0.328,Tier 3 - Exploratory,HS_CX3CR1,CX3CR1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0118265553499104,0.3,0.2,0.7,0.7,0.5,0.328,Tier 3 - Exploratory,HS_TPSD1,TPSD1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0118265553499104,0.3,0.2,0.7,0.7,0.5,0.328,Tier 3 - Exploratory,HS_CXCL12,CXCL12,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0118265553499104,0.3,0.2,0.7,0.7,0.5,0.328,Tier 3 - Exploratory,HS_CHI3L1,CHI3L1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0121961352045951,0.3,0.2,0.7,0.7,0.5,0.328,Tier 3 - Exploratory,HS_TPSAB1,TPSAB1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0120113452772528,0.3,0.2,0.7,0.7,0.5,0.328,Tier 3 - Exploratory,HS_CCL13,CCL13,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0114569754952257,0.3,0.2,0.7,0.7,0.5,0.3279,Tier 3 - Exploratory,HS_CX3CL1,CX3CL1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0114569754952257,0.3,0.2,0.7,0.7,0.5,0.3279,Tier 3 - Exploratory,HS_SDHB,SDHB,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0114569754952257,0.3,0.2,0.7,0.7,0.5,0.3279,Tier 3 - Exploratory,HS_SARDH,SARDH,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0114569754952257,0.3,0.2,0.7,0.7,0.5,0.3279,Tier 3 - Exploratory,HS_AASS,AASS,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0114569754952257,0.3,0.2,0.7,0.7,0.5,0.3279,Tier 3 - Exploratory,HS_SDS,SDS,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0114935001336461,0.3,0.2,0.7,0.7,0.5,0.3279,Tier 3 - Exploratory,HS_IFNG,IFNG,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0116007009942698,0.3,0.2,0.7,0.7,0.5,0.3279,Tier 3 - Exploratory,HS_CYSLTR2,CYSLTR2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0114569754952257,0.3,0.2,0.7,0.7,0.5,0.3279,Tier 3 - Exploratory,HS_SORD,SORD,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0112971158529252,0.3,0.2,0.7,0.7,0.5,0.3278,Tier 3 - Exploratory,HS_SLC17A5,SLC17A5,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0113263363728074,0.3,0.2,0.7,0.7,0.5,0.3278,Tier 3 - Exploratory,HS_TGFB1,TGFB1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0112971158529252,0.3,0.2,0.7,0.7,0.5,0.3278,Tier 3 - Exploratory,HS_GOT1,GOT1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0111489922829885,0.3,0.2,0.7,0.7,0.5,0.3278,Tier 3 - Exploratory,HS_AQP4,AQP4,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.011087395640541,0.3,0.2,0.7,0.7,0.5,0.3278,Tier 3 - Exploratory,HS_CHM,CHM,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0110565973193173,0.3,0.2,0.7,0.7,0.5,0.3278,Tier 3 - Exploratory,HS_CTSS,CTSS,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0106077631180169,0.3,0.2,0.7,0.7,0.5,0.3277,Tier 3 - Exploratory,HS_ERBB2,ERBB2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.010604888608036,0.3,0.2,0.7,0.7,0.5,0.3277,Tier 3 - Exploratory,HS_GZMB,GZMB,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0109744684627207,0.3,0.2,0.7,0.7,0.5,0.3277,Tier 3 - Exploratory,HS_SLC17A6,SLC17A6,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0102717193239153,0.3,0.2,0.7,0.7,0.5,0.3276,Tier 3 - Exploratory,HS_TFF2,TFF2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0103482359311716,0.3,0.2,0.7,0.7,0.5,0.3276,Tier 3 - Exploratory,HS_AMPH,AMPH,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0105107358354188,0.3,0.2,0.7,0.7,0.5,0.3276,Tier 3 - Exploratory,HS_TLR2,TLR2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.010533025858514,0.3,0.2,0.7,0.7,0.5,0.3276,Tier 3 - Exploratory,HS_GPR35,GPR35,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0102421516607766,0.3,0.2,0.7,0.7,0.5,0.3276,Tier 3 - Exploratory,HS_POSTN,POSTN,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0098349305774429,0.3,0.2,0.7,0.7,0.5,0.3275,Tier 3 - Exploratory,HS_IFNA17,IFNA17,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0101634460038293,0.3,0.2,0.7,0.7,0.5,0.3275,Tier 3 - Exploratory,HS_LGALS1,LGALS1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0101634460038293,0.3,0.2,0.7,0.7,0.5,0.3275,Tier 3 - Exploratory,HS_HADHA,HADHA,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0101634460038293,0.3,0.2,0.7,0.7,0.5,0.3275,Tier 3 - Exploratory,HS_PIAS1,PIAS1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0101634460038293,0.3,0.2,0.7,0.7,0.5,0.3275,Tier 3 - Exploratory,HS_TMEM132A,TMEM132A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0101429137896801,0.3,0.2,0.7,0.7,0.5,0.3275,Tier 3 - Exploratory,HS_PIEZO1,PIEZO1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0099993936127775,0.3,0.2,0.7,0.7,0.5,0.3275,Tier 3 - Exploratory,HS_IFNA2,IFNA2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0099355195706586,0.3,0.2,0.7,0.7,0.5,0.3275,Tier 3 - Exploratory,HS_CXCL8,CXCL8,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.009811305960428,0.3,0.2,0.7,0.7,0.5,0.3275,Tier 3 - Exploratory,HS_EPO,EPO,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0094037540803107,0.3,0.2,0.7,0.7,0.5,0.3274,Tier 3 - Exploratory,HS_IL19,IL19,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0094756168298327,0.3,0.2,0.7,0.7,0.5,0.3274,Tier 3 - Exploratory,HS_AHR,AHR,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0094626469990427,0.3,0.2,0.7,0.7,0.5,0.3274,Tier 3 - Exploratory,HS_INS,INS,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0094550846156836,0.3,0.2,0.7,0.7,0.5,0.3274,Tier 3 - Exploratory,HS_CCL2,CCL2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0094969577618045,0.3,0.2,0.7,0.7,0.5,0.3274,Tier 3 - Exploratory,HS_CCL22,CCL22,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0096501406501005,0.3,0.2,0.7,0.7,0.5,0.3274,Tier 3 - Exploratory,HS_STAT6,STAT6,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0097760031228348,0.3,0.2,0.7,0.7,0.5,0.3274,Tier 3 - Exploratory,HS_CCL5,CCL5,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0097938661491445,0.3,0.2,0.7,0.7,0.5,0.3274,Tier 3 - Exploratory,HS_DSG1,DSG1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0095269473652056,0.3,0.2,0.7,0.7,0.5,0.3274,Tier 3 - Exploratory,HS_CCL3,CCL3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0090573756276145,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_LGR6,LGR6,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0092189641529683,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_TLR3,TLR3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0090573756276145,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_GPR151,GPR151,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0093010930095649,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_IL21,IL21,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0092394963671175,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_PRH2,PRH2,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0092394963671175,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_PGR,PGR,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0092394963671175,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_TMEM37,TMEM37,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0092137827313983,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_IL5,IL5,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0091087061629874,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_ARTN,ARTN,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0090660664343133,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_IL37,IL37,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0090660664343133,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_IL23A,IL23A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0090573756276145,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_FZD4,FZD4,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0090573756276145,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_GPR166P,GPR166P,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0090573756276145,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_LPAR3,LPAR3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0090573756276145,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_OXER1,OXER1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0090573756276145,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_GPRC6A,GPRC6A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0090573756276145,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_MRGPRX3,MRGPRX3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0090573756276145,0.3,0.2,0.7,0.7,0.5,0.3273,Tier 3 - Exploratory,HS_NMUR1,NMUR1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0088699165124328,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_KIT,KIT,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0088571865396603,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_FCER1A,FCER1A,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0088699165124328,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_CCL18,CCL18,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0087005257457023,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_TRPC3,TRPC3,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0087467232275379,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_ISG20,ISG20,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0088007229507502,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_FLG,FLG,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0088302893391249,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_PPARA,PPARA,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0088458925526095,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_CALCA,CALCA,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0088647834588955,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_IL18,IL18,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0088699165124328,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_ELOVL1,ELOVL1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0088699165124328,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_TBK1,TBK1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0089649806639434,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_TYRP1,TYRP1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0089649806639434,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_TBPL1,TBPL1,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0089444484497942,0.3,0.2,0.7,0.7,0.5,0.3272,Tier 3 - Exploratory,HS_IL2RA,IL2RA,pruritus,False,0.0,False,False,,Homo sapiens,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PTPS,PTPS,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_ELSL,ELSL,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_SLAYER PROTEINS,SLAYER PROTEINS,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_DHFR,DHFR,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_CASPASE1,CASPASE1,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_LPC233,LPC233,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PC190723,PC190723,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_NFΚB,NFΚB,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BENZODIOXANEBENZAMIDE INHIBITORS,BENZODIOXANEBENZAMIDE INHIBITORS,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PEPTIDOMIMETICS,PEPTIDOMIMETICS,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_9J,9J,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PERIOSTIN,PERIOSTIN,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL33R,IL33R,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_CAPSAICIN,CAPSAICIN,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BICYCLE®,BICYCLE®,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_RVD3,RVD3,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PEPTIDOMIMETIC ANTIBIOTICS,PEPTIDOMIMETIC ANTIBIOTICS,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_WTA,WTA,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_LTA,LTA,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_NRPS,NRPS,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_EFFLUX PUMPS,EFFLUX PUMPS,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PG HYDROLASE,PG HYDROLASE,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PBP3,PBP3,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_LCP5L4,LCP5L4,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_CRISPR/CAS9,CRISPR/CAS9,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_LPTDE,LPTDE,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_SURA,SURA,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_ENDOLYSINS,ENDOLYSINS,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PEPTIDES,PEPTIDES,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PKS,PKS,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_BAMAE470K,BAMAE470K,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IMP,IMP,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_OMP,OMP,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_ΣE,ΣE,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_RCS,RCS,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PBPS,PBPS,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_FTSQ,FTSQ,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_CLPP,CLPP,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PG SYNTHASES,PG SYNTHASES,both,False,0.0,False,False,,,False,,0
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_ΔNP63,ΔNP63,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_IL-4 RECEPTOR ALPHA,IL-4 RECEPTOR ALPHA,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_GLUTATHIONE PEROXIDASE,GLUTATHIONE PEROXIDASE,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_TYROSYL TRNA SYNTHETASE,TYROSYL TRNA SYNTHETASE,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MRGPRX1,MRGPRX1,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_MRGPRD,MRGPRD,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PI3KΔ,PI3KΔ,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_HDAC,HDAC,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_JAK1,JAK1,both,False,0.0,False,False,,,False,,2
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_TIGIT,TIGIT,both,False,0.0,False,False,,,False,,1
0.0,0.3,0.2,0.7,0.7,0.5,0.325,Tier 3 - Exploratory,LLM_PD-L1,PD-L1,both,False,0.0,False,False,,,False,,1
